  608.6707,  482.4911,  432.3545,  425.4109,  461.3497,  505.7747,  787.0647, 1228.9557, 1230.6867, 1124.3052, 1198.6739, 1336.7229, 1370.2322, 1362.3550, 1456.4104, 1489.3393, 1532.3488, 1707.5519, 1703.2961, 1598.5911, 1640.3117, 1496.6877, 1134.9615,  819.1067
  398.1964,  358.7978,  352.0939,  344.1723,  342.2079,  338.9617,  416.4864,  744.4270,  778.3298,  670.5040,  648.8069,  707.6222,  827.1992,  829.6513,  821.2884,  809.1419,  927.3801, 1429.3735, 1327.7635, 1144.5712, 1005.3440,  858.9968,  728.8227,  541.8201
  390.0384,  379.4203,  370.3070,  377.1502,  370.2883,  373.1570,  382.9753,  468.7374,  581.8719,  567.6233,  528.2506,  499.0058,  579.9414,  579.1008,  571.1652,  642.2940,  707.9868,  774.7088,  705.7666,  629.9394,  613.2503,  619.2765,  572.9256,  474.2544
  582.0374, 1175.6521,  586.5568,  472.4043,  512.0353,  774.2702, 1278.0862,  777.5444,  983.3746, 1525.2053, 1952.5766, 1955.2827, 1717.4818, 1321.5642,  989.8004,  805.5099,  764.3237,  895.4171,  860.1695,  672.8273,  486.9732,  359.3355,  293.5310,  319.4213
 2039.2747, 1331.7584,  894.5357,  974.7915, 1066.8568,  889.6144,  908.0583,  923.4422,  815.3374,  853.3289,  850.3902,  838.3725,  827.9747,  823.4645,  841.0649,  941.1771, 1019.4504, 1299.4660, 1824.5958, 1737.2149, 1537.5649, 1365.0708, 1130.5431, 1384.9168
 2345.9597, 2972.7352, 1014.2614,  247.6354,  250.7674,  532.8264, 1038.9852,  955.8353,  607.7615,  489.5466,  416.9913,  505.1352,  539.6916,  546.8347,  570.2148,  610.9000,  826.3245, 1122.3865, 1344.2144, 1378.0351, 1247.0616,  875.0649,  495.6056,  728.2607
 2107.6896, 1330.7025,  490.7475,  504.6898,  383.1354,  381.4098,  491.0098,  535.2576,  449.9498,  394.2732,  376.8651,  348.8532,  434.8666,  375.4250,  353.8786,  361.1341,  394.1367,  673.9367,  892.3729,  641.4239,  575.4586,  560.9749,  505.0221,  979.0141
  672.0746,  616.2688,  588.2915,  592.0989,  598.5720,  610.8245,  759.0466, 1153.2609, 1365.8697, 1231.4119, 1250.2569, 1548.3003, 1501.5658, 1481.1825, 1390.9497, 1233.3485, 1363.4825, 1560.0407, 1547.3226, 1514.9316, 1468.4554, 1363.1605, 1154.6485,  863.5752
   25.2305,    4.3204,    3.2681,    3.4635,    0.6813,    0.7041,   23.8332,  150.1860,  394.2008,  814.8061, 1517.9713, 2474.3605, 2707.1355, 2647.1319, 2448.3908, 1824.7162, 1157.5016,  563.7636,  165.6821,   31.8109,    1.4448,    3.2861,    1.0858,    3.1798
  119.3200,  110.7831,  111.4212,  109.8295,  108.5346,  128.7078,  237.8630,  308.7878,  492.2511,  755.5841,  632.7034,  359.6202,  441.7810,  392.5138,  480.3342, 1009.0080,  830.8513, 1107.2891,  737.4935,  562.8481,  472.4593,  457.9566,  383.8764,  154.4296
  219.1204,  196.5387,  192.2821,  194.3510,  197.4033,  199.6825,  215.1338,  350.1563,  638.0097,  886.6759,  944.7964,  975.8935,  982.0884,  824.6385, 1017.5211, 1067.1247, 1018.7507,  983.5927,  824.5102,  973.4576,  746.6677,  601.6407,  589.6116,  358.7598
  546.9238,  504.1394,  454.6637,  401.0186,  372.4370,  363.0104,  486.9894,  639.4916,  696.0607,  704.7588,  649.3569,  714.5147,  754.9259,  719.8842,  726.5530,  783.9227,  780.3556,  817.9468,  804.1800,  657.2417,  574.9377,  571.4839,  579.2822,  566.5972
 1466.2581, 1258.4888, 1102.3062, 1060.2960, 1145.3950, 1121.8657, 1105.7930, 1245.8323, 1374.5300, 1828.3389, 2792.7329, 3143.1614, 3112.5501, 3272.7351, 3475.6015, 3050.8982, 2730.1658, 2986.2850, 2985.1676, 2733.3071, 2524.2994, 2402.4347, 1937.0837, 1667.7075
  287.8195,  255.5073,  243.1849,  241.9537,  239.3121,  251.2509,  483.8378,  576.6730,  523.6472,  524.3300,  559.2021,  616.1295,  628.9365,  566.9807,  557.8377,  595.3433,  579.9207,  749.7166,  887.1586,  715.4954,  673.1652,  608.9809,  520.7075,  407.0787
  487.2633,  406.4568,  359.0774,  341.6985,  342.8043,  392.5614,  675.4986, 1136.7723,  960.8393,  724.5150,  694.3117,  783.7045,  846.5309,  916.0481,  905.4822,  986.7601, 1158.2642, 1342.5490, 1386.8539, 1299.9166, 1290.1769, 1167.2273,  984.8110,  676.2320
 2451.7501, 1853.7608,  849.3055,  759.1152, 1026.8002, 1741.8477, 1491.1517, 1641.6126, 1950.9076, 2198.8662, 2268.8227, 2095.0497, 1978.5561, 1940.9962, 1588.0009, 1281.0879, 1496.3157, 1969.8795, 2193.1985, 1811.7321, 1773.1906, 1331.4489,  839.2610, 1328.4296
